year,week,Pestvalue,MaxT,MinT,RH1,RH2,RF,WS,SSH,EVP,Pest/Disease Name,LTP,TF,PTR,THC,Value_Class,Risk_Level
2001,29,7.75,27,20.3,86.7,82.3,106.5,2.5,3,3.2,Percentage,70.94999999999999,6.699999999999999,2.251585623678647,3.572938689217759,2,中风险
2001,30,17.4,26.3,19.6,84.1,84.3,128.8,2.5,2.1,3.2,Percentage,48.19500000000001,6.699999999999999,2.806100217864924,3.6688453159041385,2,中风险
2001,31,28.2,27,19.5,81.9,76,41.4,2.8,4.1,2.2,Percentage,95.325,7.5,0.8903225806451612,3.395698924731183,3,高风险
2001,32,28.96,28,20.1,81.4,77,193.1,2,3.6,3.4,Percentage,86.58,7.899999999999999,4.014553014553014,3.2931392931392933,3,高风险
2001,33,30.32,28.3,19.8,90.1,79.9,90.5,3.6,2.9,3.1,Percentage,69.745,8.5,1.881496881496881,3.5343035343035343,3,高风险
2001,34,0,28.1,19.1,87.6,81.9,70,2.8,4.3,3.6,Percentage,101.48,9,1.483050847457627,3.591101694915254,0,无风险
2001,35,0,27.5,19,69.6,82,52.4,3.3,5.8,3.5,Percentage,134.85,8.5,1.1268817204301076,3.260215053763441,0,无风险
2001,36,0,27.7,17.5,70,69.3,30.5,3.9,7.1,3.3,Percentage,160.46,10.2,0.6747787610619469,3.081858407079646,0,无风险
2001,37,0,27.1,15.6,57.9,66.4,20.1,4.3,5.9,3.8,Percentage,125.96500000000002,11.500000000000002,0.4707259953161593,2.911007025761124,0,无风险
2001,38,0,27.7,16.8,56.3,56.6,0,3.9,9.9,4,Percentage,220.275,10.9,0,2.5370786516853934,0,无风险
2001,39,0,29.1,15.8,63.4,63,0,4.4,9.9,4.4,Percentage,222.255,13.3,0,2.815144766146993,0,无风险
2001,40,0,27,12.6,71.4,59.4,1.6,4.2,7.6,3.2,Percentage,150.48,14.4,0.0404040404040404,3.303030303030303,0,无风险
2001,41,0,27.5,11.3,55.7,45.7,0,4.6,9.3,3.4,Percentage,180.42,16.2,0,2.6134020618556706,0,无风险
2001,42,0,26.1,12.8,51.3,40.6,0,4.2,9.5,4.1,Percentage,184.77500000000003,13.3,0,2.362467866323908,0,无风险
2001,43,0,26,14.6,59.3,44.9,0,4,8.7,4,Percentage,176.61,11.4,0,2.566502463054187,0,无风险
2001,44,0,25.5,14.3,57.7,57.4,0.1,5,6.6,4,Percentage,131.33999999999995,11.2,0.0025125628140703,2.891959798994975,0,无风险
2001,45,0,22.7,11.3,41.4,34.6,1.2,4.4,8.6,3.6,Percentage,146.2,11.4,0.0352941176470588,2.235294117647059,0,无风险
2001,46,0,22.6,10.2,40.7,37.4,9,4.2,7.2,3.7,Percentage,118.08,12.400000000000002,0.274390243902439,2.38109756097561,0,无风险
2001,47,0,22.1,9.4,49.7,44,0,4.4,9,2.9,Percentage,141.75,12.7,0,2.9746031746031747,0,无风险
2001,48,0,20.7,8.7,50.1,44,0,4.2,7.8,1.9,Percentage,114.66,12,0,3.200680272108844,0,无风险
2001,49,0,21.5,8.7,47.1,32.6,0,3.9,6.5,1.6,Percentage,98.15,12.8,0,2.6390728476821192,0,无风险
2001,50,0,20.4,7.3,49.6,49.4,17.3,4.7,4.9,1.9,Percentage,67.86500000000001,13.099999999999998,0.6245487364620939,3.5740072202166067,0,无风险
2001,51,0,17.3,5.3,48.9,47,5,4,6.5,2,Percentage,73.45,12,0.2212389380530973,4.243362831858407,0,无风险
2001,52,0,17.4,5.4,48.8,55.4,0,4.1,7.9,2.8,Percentage,90.05999999999999,11.999999999999998,0,4.5701754385964914,0,无风险
2002,1,0,17.8,4.2,47.1,35.4,0,4.3,8.7,1.7,Percentage,95.7,13.6,0,3.75,0,无风险
2002,2,0,19.3,7.4,47,44.3,2,5,7.9,2.3,Percentage,105.46500000000002,11.9,0.0749063670411984,3.4194756554307117,0,无风险
2002,3,0,14.5,4.6,65.3,60.6,32.1,5.6,5.3,1.5,Percentage,50.615,9.9,1.6806282722513088,6.591623036649215,0,无风险
2002,4,0,14.6,2.4,61.6,54.6,2.2,4.3,6.8,1.9,Percentage,57.8,12.2,0.1294117647058823,6.835294117647059,0,无风险
2002,5,0,16,4.9,52.6,37.9,0,4.5,9.5,2.3,Percentage,99.275,11.1,0,4.330143540669857,0,无风险
2002,6,0,15.4,5.5,59.9,59.6,15.6,6.9,5.1,1.9,Percentage,53.295,9.9,0.7464114832535885,5.717703349282297,0,无风险
2002,7,0,17.7,8,48.7,44,22,4.3,7.2,2.3,Percentage,92.52,9.7,0.8560311284046693,3.607003891050584,0,无风险
2002,8,0,24.2,8.9,53.6,38.1,2,5.5,8.2,2.7,Percentage,135.71,15.3,0.0604229607250755,2.770392749244713,0,无风险
2002,9,0,15.6,7.6,57.3,58.3,44.2,4.9,5.1,1.6,Percentage,59.16,8,1.905172413793104,4.982758620689655,0,无风险
2002,10,0,19.9,9.7,49.9,44.1,3.5,5.7,6.8,2.9,Percentage,100.64,10.2,0.1182432432432432,3.175675675675676,0,无风险
2002,11,0,22.9,11.5,48.1,41.7,0,5.5,8.2,3.7,Percentage,141.04,11.4,0,2.6104651162790704,0,无风险
2002,12,0,26,14,44.4,37.7,0.3,5.4,7.5,4.7,Percentage,150,12,0.0075,2.0525,0,无风险
2002,13,0,26.4,12.4,39.7,28.1,0,7.2,8.8,4.9,Percentage,170.72,13.999999999999998,0,1.7474226804123716,0,无风险
2002,14,0,26.4,14.3,45.4,32.6,2.4,6.7,9.1,4.4,Percentage,185.185,12.099999999999998,0.0589680589680589,1.9164619164619163,0,无风险
2002,15,0,27.9,15.9,39.9,32.4,1.2,6.2,8.9,6,Percentage,194.91,11.999999999999998,0.0273972602739726,1.6506849315068493,0,无风险
2002,16,0,31.2,18,36.3,25,0,6.6,9.7,7,Percentage,238.62,13.2,0,1.2459349593495934,0,无风险
2002,17,0,28,15.2,48.7,33.6,27.1,8,7,4.8,Percentage,151.20000000000002,12.8,0.6273148148148148,1.9050925925925928,0,无风险
2002,18,0,30.3,17.8,34.6,25.3,0,5.9,7.7,6.4,Percentage,185.185,12.5,0,1.2453222453222454,0,无风险
2002,19,0,34.7,20.7,38,21.9,0,7.1,11,8.9,Percentage,304.70000000000005,14.000000000000004,0,1.0812274368231043,0,无风险
2002,20,0,34.5,19.4,40,27,9.5,6.4,10.4,6.9,Percentage,280.28000000000003,15.1,0.1762523191094619,1.2430426716141003,0,无风险
2002,21,0,33,19.2,43,34.9,0,6.8,10.2,8.5,Percentage,266.22,13.8,0,1.4923371647509578,0,无风险
2002,22,0.02,26.9,16.7,67,61,19,5.7,6.1,5.4,Percentage,132.97999999999996,10.2,0.4357798165137615,2.9357798165137616,1,低风险
2002,23,0.09,32.4,20.2,54.4,38.9,13,6.5,8.8,7.3,Percentage,231.44,12.2,0.247148288973384,1.7737642585551332,1,低风险
2002,24,0.32,31.6,17.1,55.4,52.3,25.1,6.6,7.6,5.4,Percentage,185.06,14.5,0.5154004106776181,2.2114989733059542,1,低风险
2002,25,0.5,30.9,19.7,64,54.4,14.7,5.7,8.5,5.4,Percentage,215.05,11.2,0.2905138339920949,2.339920948616601,1,低风险
2002,26,0.83,29,20.2,81.3,67.7,10.8,5.2,6.2,4.7,Percentage,152.52,8.8,0.2195121951219512,3.0284552845528454,1,低风险
2002,27,1.98,29.8,18.9,81.4,74.4,52.5,5,7.1,4.2,Percentage,172.885,10.900000000000002,1.0780287474332648,3.1991786447638604,1,低风险
2002,28,2.58,30.1,19.8,70,62.7,16.5,5.1,8.8,5.6,Percentage,219.56000000000003,10.3,0.3306613226452905,2.6593186372745485,1,低风险
2002,29,4.8,28.3,20.4,85.7,83,140.5,4.6,4.3,4.7,Percentage,104.705,7.900000000000002,2.885010266940452,3.464065708418891,1,低风险
2002,30,7.79,27.8,18.3,78,84.7,40.6,4.8,7.4,4.5,Percentage,170.57000000000002,9.5,0.8806941431670282,3.5292841648590016,2,中风险
2002,31,11.75,29.8,19.2,79.7,74.1,73.7,4.3,6.2,4.9,Percentage,151.9,10.6,1.5040816326530613,3.138775510204082,2,中风险
2002,32,15.16,29.5,18.9,89.7,85.9,117.9,3.9,2.2,4.2,Percentage,53.24,10.6,2.4359504132231407,3.62809917355372,2,中风险
2002,33,0.38,29.6,20.6,83.4,85.4,36.8,3.8,3.9,3.8,Percentage,97.89,9,0.7330677290836652,3.362549800796813,1,低风险
2002,34,1,27.3,18.9,87,88.7,96.2,3.9,1.7,2.9,Percentage,39.27,8.400000000000002,2.0822510822510822,3.803030303030303,1,低风险
2002,35,1.64,27.9,18.5,92.9,89.3,137.1,4.2,1.2,2.9,Percentage,27.84,9.4,2.9547413793103448,3.926724137931034,1,低风险
2002,36,2.83,24.6,16.5,79.4,76.9,72.5,4.9,5.8,3.7,Percentage,119.19,8.100000000000001,1.7639902676399026,3.802919708029197,1,低风险
2002,37,0,25.2,16.9,83.9,79.3,64.4,4.4,7.1,3.5,Percentage,149.45499999999998,8.3,1.5296912114014256,3.8764845605700713,0,无风险
2002,38,0,25.2,15.8,75,63,13.7,5,8.2,4.1,Percentage,168.1,9.4,0.3341463414634146,3.365853658536585,0,无风险
2002,39,0,26.8,14.9,62.3,55.9,1.2,5.6,8.5,4.8,Percentage,177.22500000000002,11.9,0.0287769784172661,2.834532374100719,0,无风险
2002,40,0,27.8,14.9,53.6,49.4,0,5.2,10.5,5.9,Percentage,224.175,12.9,0,2.4121779859484778,0,无风险
2002,41,0,25.2,14.9,71.6,63,16.1,4.4,5.9,4.7,Percentage,118.29500000000002,10.3,0.401496259351621,3.3566084788029924,0,无风险
2002,42,0,25.2,13,63.1,51.3,0,5.3,9.5,3.3,Percentage,181.45,12.2,0,2.994764397905759,0,无风险
2002,43,0,24.2,11.4,49.7,46.3,0,5.3,8.8,3.6,Percentage,156.64,12.8,0,2.696629213483146,0,无风险
2002,44,0,24.1,11.7,47,41.3,0,5.4,9.3,3.6,Percentage,166.47,12.400000000000002,0,2.4664804469273744,0,无风险
2002,45,0,24,10.6,51.7,44.1,0,5.2,8.8,3.4,Percentage,152.24,13.4,0,2.76878612716763,0,无风险
2002,46,0,21.2,8.8,56.4,51.1,0,5.9,8.2,2.5,Percentage,123,12.4,0,3.583333333333333,0,无风险
2002,47,0,22.4,9.2,47.7,38.9,0,5.3,8.7,2.9,Percentage,137.45999999999998,13.2,0,2.740506329113924,0,无风险
2002,48,0,21.6,7.3,48.7,38.1,0,6.5,9.4,3.5,Percentage,135.83,14.3,0,3.003460207612457,0,无风险
2002,49,0,18.8,6.8,52.7,36.9,0,5.5,7.6,2.3,Percentage,97.28,12,0,3.5,0,无风险
2002,50,0,20.3,7,53.9,42.3,0,5,5.6,3.1,Percentage,76.44,13.3,0,3.5238095238095237,0,无风险
2002,51,0,20,7.6,47.7,32.3,0,5.4,7.1,2.9,Percentage,97.98,12.4,0,2.898550724637681,0,无风险
2002,52,0,17.9,4,62.6,47.9,0,4.7,5.2,2,Percentage,56.94,13.9,0,5.045662100456621,0,无风险
2003,1,0,15.9,3.8,58.9,48.4,0,5.9,7.9,1.5,Percentage,77.815,12.1,0,5.446700507614214,0,无风险
2003,2,0,17.5,3.6,49,27.3,0,5.8,9.2,2.3,Percentage,97.06,13.9,0,3.616113744075829,0,无风险
2003,3,0,19,5.6,37.7,32,0,5.5,7.3,2.4,Percentage,89.79,13.4,0,2.833333333333333,0,无风险
2003,4,0,19.7,6.8,50.6,36.6,4,6,7.7,3,Percentage,102.025,12.9,0.1509433962264151,3.290566037735849,0,无风险
2003,5,0,14.3,5.2,78,67.1,44,5.6,3.4,2.1,Percentage,33.15,9.1,2.2564102564102564,7.44102564102564,0,无风险
2003,6,0,18,6.2,62.3,55.9,0,5.4,8.6,2.6,Percentage,104.06,11.8,0,4.884297520661157,0,无风险
2003,7,0,17.2,6.6,69.1,54,14.4,7.9,6,2.6,Percentage,71.39999999999999,10.6,0.6050420168067228,5.1722689075630255,0,无风险
2003,8,0,16.2,4.2,73.3,55.6,39.7,6.8,5,2.4,Percentage,51,12,1.9460784313725488,6.318627450980393,0,无风险
2003,9,0,19.9,8.7,72.1,55.3,66.4,7.3,5,2.7,Percentage,71.5,11.2,2.321678321678322,4.454545454545454,0,无风险
2003,10,0,18.6,6.6,52.4,35.9,0,6.9,6.6,3.3,Percentage,83.16000000000001,12.000000000000002,0,3.503968253968253,0,无风险
2003,11,0,22.4,9.3,45.6,35.9,11.7,8.5,7.1,2.8,Percentage,112.535,13.099999999999998,0.3690851735015772,2.570977917981073,0,无风险
2003,12,0,24.7,11.2,44.9,40,0,6.4,8.4,3.5,Percentage,150.78,13.5,0,2.364902506963789,0,无风险
2003,13,0,22.7,10.9,60.7,44.3,13.4,6.7,4.8,2.8,Percentage,80.64,11.8,0.3988095238095238,3.125,0,无风险
2003,14,0,24.3,11.8,49.1,41.1,15.2,7.6,8,3.6,Percentage,144.4,12.5,0.4210526315789473,2.4986149584487536,0,无风险
2003,15,0,26.9,15.3,46.4,40,0.8,7.2,9.6,4.5,Percentage,202.56,11.599999999999998,0.0189573459715639,2.0473933649289098,0,无风险
2003,16,0,24.8,13.3,48,40.3,3.8,7.2,6.1,4.3,Percentage,116.205,11.5,0.0997375328083989,2.31758530183727,0,无风险
2003,17,0,28,17.2,46.6,34,0.4,7.4,8.6,5.9,Percentage,194.36,10.8,0.0088495575221238,1.7831858407079644,0,无风险
2003,18,0,27.4,17.6,55.3,33.4,0,7.1,6.9,6.1,Percentage,155.25,9.799999999999995,0,1.9711111111111108,0,无风险
2003,19,0,29.5,17,37.6,21.1,0,7,9.9,8.2,Percentage,230.175,12.5,0,1.2623655913978495,0,无风险
2003,20,0,32.7,17.9,38.9,22.4,0.1,8.2,10.1,7.7,Percentage,255.53,14.800000000000004,0.0019762845849802,1.2114624505928853,0,无风险
2003,21,0,32.7,17.6,43.6,32.1,4.1,7.9,9.5,7.4,Percentage,238.925,15.1,0.0815109343936381,1.5049701789264414,0,无风险
2003,22,0.09,34,21.1,32.3,19.7,0,7.9,11.7,10.2,Percentage,322.335,12.9,0,0.9437386569872958,1,低风险
2003,23,3.33,35.6,22.6,45,39.6,9.5,8.2,8.5,10.3,Percentage,247.35,13,0.1632302405498281,1.45360824742268,1,低风险
2003,24,8.92,33.1,19.8,55,48.7,34.3,8.4,7.1,8.2,Percentage,187.795,13.3,0.6483931947069942,1.9603024574669183,2,中风险
2003,25,12.42,30.9,19.1,69.3,57.7,55,6.1,8.8,5.3,Percentage,220.00000000000003,11.799999999999995,1.1,2.54,2,中风险
2003,26,15.48,29.5,19.6,79.1,68.7,139.6,5.9,6.7,4.7,Percentage,164.485,9.9,2.8431771894093685,3.010183299389002,2,中风险
2003,27,17.28,27.9,19.6,84.3,77.4,84.8,4.8,7.1,4.3,Percentage,168.625,8.299999999999997,1.7852631578947369,3.404210526315789,2,中风险
2003,28,23.16,27.5,18.5,82.4,79,126.3,4.6,6,3.4,Percentage,138,9,2.7456521739130437,3.508695652173913,3,高风险
2003,29,26.01,26.5,19.5,92.3,83,231.6,3.9,2.1,3.3,Percentage,48.3,7,5.034782608695652,3.810869565217392,3,高风险
2003,30,30.77,28.4,20.7,88.4,80.3,38.4,3.9,5,3.5,Percentage,122.75,7.699999999999999,0.7820773930753565,3.435845213849287,3,高风险
2003,31,34.99,26.3,20.4,94,85,250,4.2,2.8,3.1,Percentage,65.38,5.900000000000002,5.353319057815845,3.832976445396145,3,高风险
2003,32,35.5,28.1,19.9,82.4,74,67.3,4.2,5.4,3.8,Percentage,129.60000000000002,8.200000000000003,1.4020833333333331,3.2583333333333333,3,高风险
2003,33,0,28.2,17.5,84.9,81.9,31,4,5.6,3.7,Percentage,127.96,10.7,0.6783369803063457,3.649890590809628,0,无风险
2003,34,0,27.7,19.2,86,79.4,152.3,4.2,4.6,2.9,Percentage,107.87,8.5,3.247334754797442,3.526652452025586,0,无风险
2003,35,0,27.5,19.5,91.3,85,159.6,3.5,4.5,3.1,Percentage,105.75,8,3.395744680851064,3.7510638297872334,0,无风险
2003,36,0,19.5,18.3,89.6,80.3,110,3.9,4.7,2.5,Percentage,88.83,1.1999999999999993,2.9100529100529102,4.494708994708994,0,无风险
2003,37,0,24.4,18.6,83.4,74.7,23.4,3.9,3.7,3,Percentage,79.55,5.799999999999997,0.5441860465116278,3.676744186046512,0,无风险
2003,38,0,26.7,18.6,83.4,82.6,52.7,4,5.6,3.1,Percentage,126.84,8.099999999999998,1.1633554083885211,3.664459161147903,0,无风险
2003,39,0,25.8,14.6,72.7,63.4,32.9,4.3,5.3,2.7,Percentage,107.06,11.2,0.8143564356435643,3.368811881188119,0,无风险
2003,40,0,24.4,13.2,70.9,51.6,0,4.9,10.4,3.6,Percentage,195.52,11.2,0,3.257978723404256,0,无风险
2003,41,0,24.9,12.2,61.1,50.9,0,5.3,9.8,3.8,Percentage,181.79,12.7,0,3.0188679245283025,0,无风险
2003,42,0,26.5,13,57.3,39,0,4.7,10.3,4,Percentage,203.425,13.5,0,2.437974683544304,0,无风险
2003,43,0,25.3,12.1,60.7,46.3,0,3.6,9.2,3.8,Percentage,172.04,13.2,0,2.86096256684492,0,无风险
2003,44,0,24.9,11.8,61.7,56.4,0,4.7,8.1,3.3,Percentage,148.635,13.099999999999998,0,3.2179836512261577,0,无风险
2003,45,0,24.4,11,62,47.4,0,4.5,9,3.3,Percentage,159.29999999999998,13.4,0,3.090395480225989,0,无风险
2003,46,0,20.1,8.8,73,59.9,19.5,4.8,4.3,2.2,Percentage,62.135000000000005,11.3,0.6747404844290656,4.598615916955017,0,无风险
2003,47,0,21.2,7.5,60.6,39.6,11.4,5.3,9.1,2.6,Percentage,130.58499999999998,13.7,0.397212543554007,3.491289198606272,0,无风险
2003,48,0,20.2,7.2,66.9,42.4,0,5,8.6,2.2,Percentage,117.82,13,0,3.989051094890512,0,无风险
2003,49,0,21,7.7,64.3,47.1,0,5.2,7.5,2,Percentage,107.625,13.3,0,3.881533101045296,0,无风险
2003,50,0,19.5,8.4,66.4,55.6,20.6,6.7,6,2,Percentage,83.69999999999999,11.1,0.7383512544802868,4.372759856630824,0,无风险
2003,51,0,17.7,8.4,69.6,47.3,0,5.4,8.9,1.8,Percentage,116.145,9.3,0,4.478927203065133,0,无风险
2003,52,0,15.9,4.7,66.6,48,0,5.1,4.7,1.6,Percentage,48.41,11.2,0,5.563106796116505,0,无风险
2004,1,0,15.9,4.4,69,50.9,0,4.2,4.8,1.3,Percentage,48.72,11.5,0,5.906403940886699,0,无风险
2004,2,0,18.2,6.9,71.4,49,0,5.1,7.8,2,Percentage,97.89,11.3,0,4.796812749003984,0,无风险
2004,3,0,18.2,7,67.3,55.3,22,6.3,5.9,1.7,Percentage,74.34,11.2,0.873015873015873,4.865079365079365,0,无风险
2004,4,0,14.6,3.3,73.3,66.6,116.9,5.8,4.5,1.3,Percentage,40.275,11.3,6.530726256983241,7.815642458100558,0,无风险
2004,5,0,13.2,3.3,77.9,66.1,107.3,5.4,4,1.3,Percentage,33,9.9,6.503030303030303,8.727272727272727,0,无风险
2004,6,0,16.8,4.4,57.1,50.4,18.3,5.7,6.3,1.8,Percentage,66.78,12.4,0.8632075471698112,5.070754716981131,0,无风险
2004,7,0,19.8,8.7,59,54.4,2.1,5.4,8.6,2.3,Percentage,122.55,11.1,0.0736842105263158,3.978947368421053,0,无风险
2004,8,0,21.4,8.6,54.1,41,15.2,4.9,8.9,2.7,Percentage,133.5,12.8,0.5066666666666666,3.17,0,无风险
2004,9,0,23.1,9.4,49,35.8,0.3,6.9,8.7,3.9,Percentage,141.375,13.7,0.0092307692307692,2.609230769230769,0,无风险
2004,10,0,23.4,11,53.1,40.3,0,5.7,8.7,4.4,Percentage,149.64,12.4,0,2.715116279069768,0,无风险
2004,11,0,27.4,12.9,50.1,36.7,0,6.4,10.1,4.7,Percentage,203.515,14.499999999999998,0,2.153846153846154,0,无风险
2004,12,0,29,14.2,41.7,32,0,6.3,7.6,4.4,Percentage,164.16,14.8,0,1.7060185185185184,0,无风险
2004,13,0,27.1,12.7,39.9,29.1,0,6.3,9.9,4.7,Percentage,197.01,14.400000000000002,0,1.7336683417085428,0,无风险
2004,14,0,29.2,16.5,40.6,30.6,0,6.1,8.1,5.6,Percentage,185.085,12.7,0,1.5579868708971554,0,无风险
2004,15,0,30.7,15.7,43.4,34.7,2.1,6.4,8.5,6.3,Percentage,197.2,15,0.0452586206896551,1.6831896551724137,0,无风险
2004,16,0,31.3,18,47.1,42.3,6.1,6.1,6.2,6.9,Percentage,152.82999999999998,13.3,0.1237322515212981,1.813387423935092,0,无风险
2004,17,0,26,14.4,56.4,49.6,27.3,5.9,5,4,Percentage,101,11.6,0.6757425742574258,2.623762376237624,0,无风险
2004,18,0,25.3,12.9,58.9,43.4,0,6.3,7.4,4.3,Percentage,141.34,12.4,0,2.678010471204188,0,无风险
2004,19,0,32.4,20.2,31.7,24.6,0,6,12.3,7,Percentage,323.49,12.2,0,1.070342205323194,0,无风险
2004,20,0,35.4,22.4,34.7,22.1,0,6.1,11.5,7.9,Percentage,332.35,13,0,0.9826989619377164,0,无风险
2004,21,0,32.5,17,48.7,35.6,30.3,7.4,9.7,7,Percentage,240.075,15.5,0.6121212121212122,1.7030303030303031,0,无风险
2004,22,0.09,31.1,18.5,44.3,32.1,18.3,6.2,9.8,5.6,Percentage,243.04,12.6,0.3689516129032258,1.5403225806451613,1,低风险
2004,23,0.12,30,16.7,53.1,47.7,29.1,6.2,6.6,6.6,Percentage,154.11,13.3,0.6231263383297645,2.1584582441113493,1,低风险
2004,24,2.53,29.2,16.7,70.9,64.3,39.8,4.7,5.9,5.6,Percentage,135.405,12.5,0.8671023965141612,2.945533769063181,1,低风险
2004,25,5.56,26.4,18.3,81,79.4,82.4,4.6,4.5,4,Percentage,100.575,8.099999999999998,1.8434004474272927,3.588366890380313,2,中风险
2004,26,11.56,29,18.5,67.6,66.6,32.5,4.9,7.8,4.2,Percentage,185.25,10.5,0.6842105263157895,2.8252631578947365,2,中风险
2004,27,12.16,29.3,20.9,84.3,76.1,59.1,4.2,5,3.7,Percentage,125.5,8.400000000000002,1.1772908366533863,3.1952191235059755,2,中风险
2004,28,13.76,28,18.8,72.6,72.3,79.1,5,5.4,3.5,Percentage,126.36,9.2,1.6901709401709402,3.096153846153846,2,中风险
2004,29,13.76,28.3,18.7,66.1,70.1,20.2,4.5,6.8,3.8,Percentage,159.79999999999998,9.6,0.4297872340425532,2.897872340425532,2,中风险
2004,30,13.45,27.5,19.5,89,79.6,237.4,3.8,4.3,3.4,Percentage,101.05,8,5.051063829787235,3.5872340425531912,2,中风险
2004,31,13.01,26.1,19.1,86.9,76,115,4.2,2.8,2.5,Percentage,63.28,7,2.5442477876106198,3.603982300884956,2,中风险
2004,32,12.55,26,18.5,91.9,82.4,219,4.7,3.2,2,Percentage,71.2,7.5,4.921348314606742,3.91685393258427,2,中风险
2004,33,0,26.9,19.3,88,83,85.7,3.6,3.6,2.8,Percentage,83.16000000000001,7.599999999999998,1.854978354978355,3.701298701298701,0,无风险
2004,34,0,26,17.8,79.3,72,163.3,5.2,3.7,2.1,Percentage,81.03,8.2,3.728310502283105,3.45433789954338,0,无风险
2004,35,0,28.4,18,73.1,65.9,12.4,4.6,9.2,3.5,Percentage,213.44,10.4,0.2672413793103448,2.9956896551724137,0,无风险
2004,36,0,29.2,18.6,70,65.7,0,4.5,9.2,3.7,Percentage,219.88,10.599999999999998,0,2.8389121338912133,0,无风险
2004,37,0,26.3,18.8,90.9,82.1,188.8,4.4,3.1,2.5,Percentage,69.905,7.5,4.1862527716186255,3.835920177383592,0,无风险
2004,38,0,26.7,17.1,81.3,74.1,4.6,4.4,6.6,2.7,Percentage,144.54,9.599999999999998,0.1050228310502283,3.547945205479452,0,无风险
2004,39,0,27.8,17,76,54.3,0,4.8,8.3,3.4,Percentage,185.92,10.8,0,2.9084821428571432,0,无风险
2004,40,0,24.9,15.5,82.1,73.4,108.3,4.8,5.7,2.6,Percentage,115.14,9.4,2.68069306930693,3.849009900990099,0,无风险
2004,41,0,23.7,12.8,76,60.9,73.4,5.6,6.8,2.9,Percentage,124.1,10.9,2.010958904109589,3.7506849315068496,0,无风险
2004,42,0,24.4,11.7,62.3,48.3,0,5.3,10,3.6,Percentage,180.5,12.7,0,3.063711911357341,0,无风险
2004,43,0,23.6,11.1,65.4,47,0,5,8.8,2.7,Percentage,152.68000000000004,12.500000000000002,0,3.239193083573487,0,无风险
2004,44,0,21.9,8.8,65.6,49.1,0,5.4,9.1,2.5,Percentage,139.685,13.099999999999998,0,3.736156351791531,0,无风险
2004,45,0,22.2,9.8,64.6,46.3,0,5.1,9.3,2.7,Percentage,148.8,12.4,0,3.465625,0,无风险
2004,46,0,21.1,9.8,64.9,48.9,0,4.7,7.5,2.3,Percentage,115.875,11.3,0,3.6828478964401294,0,无风险
2004,47,0,23.4,9.8,53.9,44.7,0,5.6,7.6,2.3,Percentage,126.16,13.599999999999998,0,2.969879518072289,0,无风险
2004,48,0,19.9,8.2,71.9,53.1,9,5.3,6.5,1.8,Percentage,91.325,11.7,0.3202846975088968,4.448398576512456,0,无风险
2004,49,0,20.1,6.2,58.3,49.6,0,5.6,9,2.1,Percentage,118.35,13.900000000000002,0,4.102661596958175,0,无风险
2004,50,0,21.9,8.1,67,53.3,0,5.1,8.6,1.6,Percentage,129,13.8,0,4.01,0,无风险
2004,51,0,19.6,6.5,88.3,72.4,51.7,5.9,5.8,1.5,Percentage,75.69,13.1,1.9808429118773947,6.157088122605363,0,无风险
2004,52,0,16.1,4.8,71.1,72.4,0,5,4.6,1.3,Percentage,48.07,11.3,0,6.86602870813397,0,无风险
2001,1,0,13.6,4,60.6,56.9,4,3.3,6,1.9,Percentage,52.8,9.6,0.2272727272727272,6.676136363636363,0,无风险
2001,2,0,15.1,3.9,48.9,41,0,3.8,7.9,2.1,Percentage,75.05,11.2,0,4.731578947368422,0,无风险
2001,3,0,18,6.4,43.1,31.7,0,4.7,7.1,2.4,Percentage,86.61999999999999,11.6,0,3.065573770491804,0,无风险
2001,4,0,15.2,5.4,53.7,44.6,26.6,5.4,8.3,2.7,Percentage,85.49000000000001,9.8,1.29126213592233,4.771844660194175,0,无风险
2001,5,0,20.5,6.4,42.3,32.6,0,4.6,9.3,3.2,Percentage,125.085,14.1,0,2.784386617100372,0,无风险
2001,6,0,19.4,6.4,40.9,27.6,0,5.1,9.8,3.8,Percentage,126.42,12.999999999999998,0,2.6550387596899228,0,无风险
2001,7,0,21.2,9.9,47,28.7,13.4,5.7,6.2,3.9,Percentage,96.41,11.3,0.4308681672025723,2.434083601286173,0,无风险
2001,8,0,20.7,9.3,58.7,34.1,14.1,5.7,6.1,3.7,Percentage,91.5,11.4,0.47,3.0933333333333337,0,无风险
2001,9,0,18.3,6.9,43.4,30.9,0,4.9,9.6,3.8,Percentage,120.96,11.4,0,2.948412698412698,0,无风险
2001,10,0,22.3,9.9,48.4,30.4,0,5.4,9.1,4.3,Percentage,146.51000000000002,12.4,0,2.447204968944099,0,无风险
2001,11,0,22.9,10.5,49.6,34.9,2.3,6.5,7.5,4.3,Percentage,125.25,12.4,0.0688622754491018,2.529940119760479,0,无风险
2001,12,0,22.4,10.8,51,33.3,14.9,6.3,5.3,4.8,Percentage,87.98,11.599999999999998,0.4487951807228915,2.539156626506024,0,无风险
2001,13,0,23.8,11.1,40,39.3,36.5,5.9,8.1,4.5,Percentage,141.345,12.7,1.045845272206304,2.2722063037249285,0,无风险
2001,14,0,25.8,13.3,38,26.1,0,6.2,9.6,5.4,Percentage,187.68,12.5,0,1.639386189258312,0,无风险
2001,15,0,27.4,16,45.4,38.3,11.4,6.8,4.7,5.8,Percentage,101.99,11.4,0.2626728110599078,1.9285714285714284,0,无风险
